study_id,x,y,z,stat_value,sample_size,space
11422456,-7.431463720812037,41.068256345812,17.107963866532064,-4.46819626158774,92,mni152_2mm
11422456,-10.403124825165598,-44.400136897024474,13.15773667933026,2.5290598211235227,47,mni152_2mm
11422456,8.577606611936808,18.98820067530485,5.393373437174223,-5.400753332213254,63,mni152_2mm
11422456,-39.31150980240051,18.555518967857616,31.629344847308833,3.32850335141099,31,mni152_2mm
11422456,2.6882109567246357,-70.10263188380942,37.46685552002698,3.736116211329448,30,mni152_2mm
11422456,-0.8912565858886121,-6.990619196747821,14.372002349091208,3.0321470397211256,51,mni152_2mm
11422456,5.355286644390828,18.797667553087948,3.2159651472851127,-3.4560776884239623,25,mni152_2mm
11422456,34.15465667497856,23.914918627712428,-2.0047896114154717,4.124645750608237,50,mni152_2mm
11422456,-10.59214286431398,12.95682793422132,11.6953781764793,4.705661484120789,38,mni152_2mm
11422456,-3.702570207988418,-68.82665146998978,40.77885654475912,3.0053132281317954,26,mni152_2mm
11422456,2.3431459394676573,-35.23495823933571,6.666705092474103,4.0157663416682015,55,mni152_2mm
11422456,-13.86832160223886,11.109248153751002,1.8511522820798303,5.238804787204857,46,mni152_2mm
11422456,27.79589046266727,18.93212003260052,2.946924168376232,4.4841124482282435,68,mni152_2mm
11422456,-13.68585678787266,-35.330995724701836,6.8588772202661605,-4.010135220346501,29,mni152_2mm
11422456,2.6680736250042747,-67.01607378562956,36.09303846363533,2.5168962155136576,25,mni152_2mm
11422456,-33.13513982744901,17.252782180243184,0.4420460803707335,-1.96,52,mni152_2mm
11422456,-4.310854303621929,50.09014969970924,9.624314198627378,3.2337787977478785,32,mni152_2mm
11422456,-33.12653881915869,19.53892174588798,2.4806249967063208,1.96,29,mni152_2mm
11422456,-7.361426825606573,40.696151876136135,26.05996662787812,-5.407128883016485,42,mni152_2mm
11422456,-33.168178671604835,16.910130929955834,-3.98963935052431,3.1912517996524743,50,mni152_2mm
11422456,-6.919907076886529,-63.47316130323837,41.482052830261466,-2.2026062785597387,27,mni152_2mm
11422456,-36.07403560178204,10.115470702926354,32.29996561819816,-4.744554210694437,20,mni152_2mm
11422456,-23.519513254308013,59.03380016727725,16.901315059596435,1.96,61,mni152_2mm
11422456,27.742714286791077,21.67602688049302,-2.858578318910475,1.96,31,mni152_2mm
11422456,12.23332297728634,-57.61311418729852,32.96420537550887,3.8857444162552426,22,mni152_2mm
11422456,-10.239978387894578,-55.88974116402548,29.732218482134524,3.4499607509150696,43,mni152_2mm
11422456,10.68040294242093,9.85644741077448,-2.7865651785404,-4.1734257452348,71,mni152_2mm
11422456,-3.918210226632919,-50.19218684895037,20.260187371891806,3.2337372117662135,37,mni152_2mm
11422456,27.82995319857717,25.87620154210675,10.170582275106756,2.2886076085734817,55,mni152_2mm
11422456,-6.94966930865127,-69.2741730299222,35.27768418169873,4.698095768241747,90,mni152_2mm
11422456,-1.124508495371515,57.59686880110823,10.073377833900956,3.909718341605098,33,mni152_2mm
11422456,5.5289455133378285,-4.666064636956577,16.333712414309975,-3.3618910647337144,58,mni152_2mm
11422456,-3.847832034176099,-48.36381456555327,30.142847691849692,5.422835371910214,36,mni152_2mm
11422456,-41.405158890214075,6.911237297052631,32.62991869279675,4.317506389201532,19,mni152_2mm
11422456,-38.96207570399196,-67.89486415497285,42.220924684069445,-4.77663374060524,35,mni152_2mm
11422456,-6.871031405155495,-67.36013793395327,46.26826585938038,3.1541001319367976,44,mni152_2mm
11422456,5.317947296089841,17.311946519978203,-2.2350097417777253,3.967977606774657,18,mni152_2mm
11422456,-4.180336836248964,-12.267408325685338,1.4699080801883584,2.649575175184376,67,mni152_2mm
11422456,-10.662862354022153,8.927978897751268,0.8820602979095931,3.087523420565129,45,mni152_2mm
11422456,-7.2478386545693,28.692570733704095,35.98692028433982,-4.245997146835225,58,mni152_2mm
11422456,-38.90821693361305,-66.23781749671944,49.8877422885798,6.727311595542508,70,mni152_2mm
11422456,-33.15459456466665,24.740293784568944,0.9295441412027224,-2.1200055683990024,41,mni152_2mm
11422456,-7.570513619468896,48.41389554438259,1.99593101967543,-2.4660642899488563,34,mni152_2mm
11422456,-13.69875830030813,-38.76020507316903,3.8010088457627793,3.684136732114037,51,mni152_2mm
11422456,-13.905660950539849,9.623527120641254,-3.5998226069830066,3.868589426537884,30,mni152_2mm
11422456,-10.476301972639682,-11.106543943826066,17.057675939437836,-1.96,25,mni152_2mm
11587890,-9.0,6.0,0.0,2.0262741449957273,41,mni152_2mm
11587890,-48.0,-60.0,39.0,-5.174443103749576,32,mni152_2mm
11587890,-51.0,-9.0,51.0,3.169608495543665,44,mni152_2mm
11587890,9.0,15.0,51.0,3.5183704114600136,53,mni152_2mm
11587890,-45.0,12.0,30.0,2.988569985697196,37,mni152_2mm
11587890,33.0,-15.0,42.0,4.762325422285219,31,mni152_2mm
11587890,-45.0,30.0,0.0,5.12482662216056,33,mni152_2mm
11587890,-39.0,-12.0,48.0,4.6294512683067355,42,mni152_2mm
11587890,-24.0,-30.0,-18.0,6.310122685418227,38,mni152_2mm
11587890,-57.0,-6.0,-9.0,2.053240410105847,35,mni152_2mm
11587890,-57.0,24.0,6.0,-4.857251919148751,72,mni152_2mm
11587890,-48.0,-54.0,51.0,-4.812749457156365,66,mni152_2mm
11587890,-6.0,-69.0,27.0,3.3893407044054618,30,mni152_2mm
11587890,39.0,21.0,18.0,5.762709860180614,25,mni152_2mm
11587890,6.0,18.0,51.0,-4.749275478223799,32,mni152_2mm
11587890,-24.0,-99.0,6.0,5.140841896430882,62,mni152_2mm
11587890,-30.0,18.0,-9.0,-2.732122978201719,47,mni152_2mm
11587890,9.0,33.0,27.0,4.157488144214966,26,mni152_2mm
11587890,-9.0,-15.0,45.0,3.9282413049295153,58,mni152_2mm
11587890,6.0,-57.0,42.0,-3.923731147798638,62,mni152_2mm
11587890,-9.0,-3.0,9.0,1.96,44,mni152_2mm
11587890,-27.0,-90.0,9.0,-1.96,46,mni152_2mm
11587890,-33.0,57.0,15.0,-2.740875250232684,36,mni152_2mm
11587890,-30.0,57.0,18.0,-4.430001322979494,26,mni152_2mm
11587890,12.0,-72.0,9.0,4.923355934093128,57,mni152_2mm
11587890,27.0,-48.0,66.0,1.96,38,mni152_2mm
11587890,39.0,27.0,-6.0,2.7167752068299187,50,mni152_2mm
11587890,-36.0,-66.0,0.0,2.2196027686102693,36,mni152_2mm
11587890,-18.0,-84.0,-21.0,-2.3972090874148795,69,mni152_2mm
11587890,-6.0,-72.0,27.0,4.245478579435669,35,mni152_2mm
11587890,45.0,-60.0,39.0,-4.3011106811522275,50,mni152_2mm
11704074,-8.0,-38.0,16.0,1.96,40,mni152_2mm
11704074,-8.0,-38.0,16.0,-1.96,50,mni152_2mm
11704074,-8.0,22.0,20.0,2.4459220443696066,38,mni152_2mm
11704074,0.0,38.0,8.0,1.96,50,mni152_2mm
11704074,4.0,-8.0,-8.0,-4.292038849625963,44,mni152_2mm
11704074,-38.0,-26.0,-20.0,-2.683009239758896,39,mni152_2mm
11704074,-8.0,22.0,20.0,-1.96,82,mni152_2mm
11704074,-38.0,41.0,-8.0,4.597224531797898,39,mni152_2mm
11704074,34.0,-12.0,-20.0,4.588683897248581,53,mni152_2mm
11704074,34.0,-12.0,-20.0,-1.96,71,mni152_2mm
11704074,-49.0,12.0,-32.0,2.835089740211655,25,mni152_2mm
11704074,0.0,38.0,8.0,-2.4705163539317665,21,mni152_2mm
11704074,49.0,19.0,-24.0,-3.114659256977418,56,mni152_2mm
11704074,-19.0,4.0,-24.0,5.464159696168936,31,mni152_2mm
11704074,-38.0,41.0,-8.0,-1.96,69,mni152_2mm
11704074,49.0,19.0,-24.0,3.2846637369777385,39,mni152_2mm
11704074,-38.0,-26.0,-20.0,4.644805428913484,61,mni152_2mm
11704074,4.0,-8.0,-8.0,5.45534545154665,66,mni152_2mm
11704074,-49.0,12.0,-32.0,-1.96,79,mni152_2mm
11826125,-3.0,18.0,42.0,3.655969886013634,48,mni152_2mm
11826125,-3.0,3.0,51.0,5.826197922583536,51,mni152_2mm
11826125,-3.0,21.0,45.0,-1.96,43,mni152_2mm
11826125,0.0,18.0,36.0,2.9595700912860017,34,mni152_2mm
11826125,3.0,24.0,30.0,-4.159196599771032,35,mni152_2mm
11826125,-6.0,54.0,12.0,3.940039463845752,57,mni152_2mm
11826125,3.0,6.0,36.0,-4.4006184051343835,59,mni152_2mm
11826125,3.0,27.0,51.0,-2.2307314544290104,48,mni152_2mm
11826125,-6.0,36.0,-12.0,-2.513106297249728,35,mni152_2mm
11826125,-3.0,36.0,33.0,7.41269817241972,57,mni152_2mm
11826125,3.0,9.0,54.0,3.722662968266164,31,mni152_2mm
11826125,3.0,6.0,48.0,-4.785861286191493,34,mni152_2mm
12077009,17.0,-60.0,-26.0,-1.96,18,mni152_2mm
12077009,22.0,-25.0,56.0,4.445354298088073,54,mni152_2mm
12077009,32.0,-31.0,30.0,4.330027566263317,71,mni152_2mm
12077009,52.0,-22.0,14.0,2.6064706608353267,43,mni152_2mm
12077009,-48.0,-32.0,19.0,4.648256125671248,37,mni152_2mm
12077009,48.0,-1.0,26.0,-5.598425374477412,44,mni152_2mm
12077009,-52.0,-25.0,21.0,3.602480619512205,70,mni152_2mm
12077009,-33.0,-17.0,52.0,5.151441422543944,68,mni152_2mm
12077009,6.0,-67.0,-18.0,3.769862789630215,44,mni152_2mm
12077009,-45.0,-34.0,35.0,5.677485952278108,50,mni152_2mm
12077009,15.0,-63.0,-12.0,2.5809469842580324,35,mni152_2mm
12077009,-6.0,-58.0,10.0,-1.96,36,mni152_2mm
12077009,-45.0,-10.0,31.0,-4.326524469092731,33,mni152_2mm
12077009,1.0,-38.0,-7.0,3.6572790356616593,20,mni152_2mm
12077009,41.0,-36.0,42.0,4.6297349163293,21,mni152_2mm
12077009,31.0,-27.0,51.0,3.855504802983124,62,mni152_2mm
12077009,39.0,-15.0,43.0,4.957607018782558,69,mni152_2mm
12077009,-20.0,-50.0,50.0,2.0956094413423596,56,mni152_2mm
12077009,25.0,-23.0,50.0,4.8392346748354385,33,mni152_2mm
12077009,31.0,-21.0,60.0,1.96,44,mni152_2mm
12077009,-26.0,-44.0,43.0,3.0946019234879265,39,mni152_2mm
12077009,45.0,1.0,5.0,2.48667193906274,29,mni152_2mm
12077009,-27.0,-46.0,52.0,-5.138272221891985,53,mni152_2mm
12077009,-52.0,1.0,33.0,4.8573802244887005,36,mni152_2mm
12077009,8.0,-73.0,-20.0,3.0701621649558892,46,mni152_2mm
12077009,48.0,-1.0,26.0,2.8616639620254207,45,mni152_2mm
12077009,31.0,-21.0,60.0,-3.0284009940005694,48,mni152_2mm
12077009,-55.0,4.0,23.0,4.697161569626616,24,mni152_2mm
12077009,-47.0,-21.0,13.0,-5.156201278324064,44,mni152_2mm
12077009,45.0,-30.0,39.0,3.263475301696955,69,mni152_2mm
12077009,-45.0,-31.0,44.0,3.2738876470510903,47,mni152_2mm
12077009,1.0,-38.0,-7.0,-2.7499784795168756,25,mni152_2mm
12077009,-43.0,-30.0,33.0,1.96,55,mni152_2mm
12077009,31.0,24.0,1.0,4.623798224793028,56,mni152_2mm
12077009,-27.0,-46.0,52.0,2.753454790554546,56,mni152_2mm
12077009,36.0,-50.0,52.0,-6.809277635098461,39,mni152_2mm
12077009,-6.0,-58.0,10.0,2.7805481506238157,29,mni152_2mm
12077009,-50.0,10.0,2.0,4.743674426385217,52,mni152_2mm
12077009,8.0,-65.0,-25.0,3.1040235546241832,26,mni152_2mm
12077009,36.0,-50.0,52.0,4.824536836799281,28,mni152_2mm
12077009,-34.0,-11.0,55.0,1.96,46,mni152_2mm
12077009,-52.0,1.0,33.0,-4.855743417212714,31,mni152_2mm
12077009,38.0,-9.0,38.0,-6.9461329645761705,47,mni152_2mm
12077009,-55.0,4.0,23.0,-4.569308430957523,26,mni152_2mm
12077009,31.0,-19.0,55.0,-1.96,48,mni152_2mm
12077009,-33.0,10.0,-6.0,3.6827947753539023,24,mni152_2mm
12077009,24.0,-19.0,57.0,1.96,58,mni152_2mm
12077009,36.0,20.0,4.0,-3.623170671649598,25,mni152_2mm
12077009,8.0,-73.0,-20.0,-3.784002665632541,36,mni152_2mm
12077009,-27.0,-40.0,50.0,4.197277971305566,86,mni152_2mm
12077009,-45.0,-25.0,12.0,5.4260800985711555,94,mni152_2mm
12077009,-43.0,-36.0,45.0,7.492789166111962,44,mni152_2mm
12077009,39.0,-7.0,40.0,7.542233498293266,44,mni152_2mm
12077009,41.0,-36.0,42.0,-4.03914665994459,31,mni152_2mm
12077009,10.0,-73.0,-21.0,4.686534558040577,55,mni152_2mm
12077009,17.0,-58.0,-23.0,3.794676621565488,41,mni152_2mm
12077009,-50.0,10.0,2.0,-5.05780232767744,68,mni152_2mm
12077009,-36.0,-9.0,50.0,2.0042702305698508,51,mni152_2mm
12077009,48.0,-19.0,30.0,5.139649824238135,36,mni152_2mm
12077009,25.0,-23.0,50.0,-2.9482263988475976,27,mni152_2mm
12077009,-40.0,-40.0,55.0,1.96,26,mni152_2mm
12077009,41.0,-25.0,44.0,-6.319586388187582,41,mni152_2mm
12077009,41.0,-40.0,24.0,-2.698322840887883,31,mni152_2mm
12077009,-5.0,-69.0,-21.0,6.662885575035762,48,mni152_2mm
12077009,-4.0,-67.0,-20.0,5.149802937087999,44,mni152_2mm
12077009,-35.0,-34.0,28.0,3.031804381211834,42,mni152_2mm
12077009,-54.0,-26.0,12.0,-3.8556790772814904,67,mni152_2mm
12077009,-17.0,-58.0,-26.0,4.117947566814703,40,mni152_2mm
12077009,-48.0,-26.0,34.0,2.2412801312437143,43,mni152_2mm
12077009,-45.0,-34.0,35.0,-3.3852468630126387,28,mni152_2mm
12077009,40.0,-15.0,43.0,2.33614342082593,26,mni152_2mm
12077009,-55.0,-22.0,32.0,2.4128673676476406,43,mni152_2mm
12077009,-34.0,-40.0,55.0,3.1624926453149578,46,mni152_2mm
12077009,-43.0,-30.0,33.0,-1.96,55,mni152_2mm
12077009,17.0,-60.0,-26.0,2.1102592356859673,57,mni152_2mm
12077009,-22.0,-52.0,-31.0,2.149445145404086,46,mni152_2mm
12077009,45.0,-20.0,14.0,-1.96,21,mni152_2mm
12077009,-54.0,-26.0,12.0,1.96,48,mni152_2mm
12077009,-36.0,-34.0,42.0,3.535797527336741,21,mni152_2mm
12077009,40.0,-36.0,47.0,2.9045980894682173,44,mni152_2mm
12077009,29.0,-19.0,52.0,2.620795604355414,26,mni152_2mm
12077009,40.0,-36.0,49.0,4.0296373659955185,28,mni152_2mm
12077009,50.0,-15.0,41.0,3.935506452862456,44,mni152_2mm
12077009,-3.0,-69.0,-20.0,3.0483553333403224,55,mni152_2mm
12077009,24.0,-52.0,46.0,2.5393250364059297,23,mni152_2mm
12165478,40.0,-68.0,-8.0,4.526540974410871,24,mni152_2mm
12165478,-8.0,-70.0,0.0,2.9016833656873255,88,mni152_2mm
12165478,-26.0,-76.0,28.0,2.3431403011259007,46,mni152_2mm
12165478,-8.0,-76.0,6.0,2.896125393335739,27,mni152_2mm
12165478,28.0,-75.0,22.0,1.96,33,mni152_2mm
12165478,-46.0,-68.0,-8.0,2.143802939012105,24,mni152_2mm
12165478,40.0,-78.0,2.0,4.235704841675157,37,mni152_2mm
12165478,8.0,-73.0,15.0,2.597836308285372,23,mni152_2mm
12165478,-56.0,-74.0,9.0,1.9814300392585968,21,mni152_2mm
12165478,-48.0,-74.0,9.0,-2.456484257924348,27,mni152_2mm
12165478,-32.0,-70.0,-14.0,5.496426403734233,45,mni152_2mm
12165478,14.0,-74.0,-3.0,2.468745072293332,39,mni152_2mm
12165478,20.0,-78.0,-5.0,3.333727234477081,27,mni152_2mm
12165478,40.0,-68.0,7.0,-2.4797223809693727,35,mni152_2mm
12183390,-4.0,2.0,44.0,4.3181853542742425,64,mni152_2mm
12183390,34.0,41.0,15.0,3.413771376183795,49,mni152_2mm
12183390,-40.0,2.0,32.0,-2.317454333912314,23,mni152_2mm
12183390,-25.0,-97.0,0.0,5.475047096772304,34,mni152_2mm
12183390,40.0,35.0,18.0,2.8906756151287025,26,mni152_2mm
12183390,-35.0,-22.0,50.0,4.036796834514409,35,mni152_2mm
12183390,35.0,14.0,15.0,5.198102508571763,47,mni152_2mm
12183390,23.0,2.0,47.0,3.742032782347743,36,mni152_2mm
12183390,34.0,-61.0,50.0,-4.219239706432535,50,mni152_2mm
12183390,59.0,-46.0,32.0,2.8284884510654065,19,mni152_2mm
12183390,44.0,-1.0,38.0,-1.96,44,mni152_2mm
12183390,-40.0,-10.0,18.0,2.641159111170091,51,mni152_2mm
12183390,-52.0,2.0,27.0,1.96,51,mni152_2mm
12183390,-28.0,-7.0,50.0,4.071044795344671,53,mni152_2mm
12183390,37.0,-7.0,18.0,4.90989885672377,58,mni152_2mm
12183390,-37.0,-64.0,-12.0,3.337484611410563,45,mni152_2mm
12183390,-52.0,-22.0,24.0,2.7108684686899003,32,mni152_2mm
12183390,38.0,32.0,30.0,3.291101005437582,46,mni152_2mm
12183390,-26.0,-67.0,38.0,3.4514408204231826,50,mni152_2mm
12183390,46.0,11.0,30.0,5.541094769963495,39,mni152_2mm
12183390,4.0,-34.0,24.0,1.96,55,mni152_2mm
12183390,-11.0,-22.0,12.0,-4.925367060131582,28,mni152_2mm
12183390,55.0,-55.0,9.0,2.256304724704432,29,mni152_2mm
12183390,56.0,-28.0,35.0,2.8491607727510626,71,mni152_2mm
12183390,37.0,-43.0,50.0,-4.125717928876342,50,mni152_2mm
12183390,-29.0,-1.0,50.0,1.96,64,mni152_2mm
12183390,1.0,5.0,53.0,8.237110139278435,77,mni152_2mm
12183390,-23.0,-61.0,-9.0,4.9697483855920455,44,mni152_2mm
12183390,34.0,-4.0,47.0,1.96,77,mni152_2mm
12183390,32.0,-91.0,6.0,2.111353940523953,56,mni152_2mm
12183390,32.0,-10.0,59.0,-4.596391304455853,29,mni152_2mm
12183390,-38.0,2.0,30.0,4.567741052896501,51,mni152_2mm
12183390,-38.0,2.0,32.0,-6.470849374964632,55,mni152_2mm
12183390,5.0,11.0,44.0,-2.1134958204095047,62,mni152_2mm
12183390,-34.0,14.0,9.0,5.027347749805211,48,mni152_2mm
12183390,19.0,-94.0,6.0,4.644746439091988,51,mni152_2mm
12183390,-31.0,41.0,15.0,1.96,60,mni152_2mm
12183390,-31.0,-91.0,6.0,-4.762426375145621,45,mni152_2mm
12183390,-34.0,32.0,32.0,4.416321924577982,28,mni152_2mm
12183390,31.0,-55.0,44.0,4.2103603059984325,27,mni152_2mm
12183390,-38.0,-61.0,3.0,6.559975733252788,35,mni152_2mm
12183390,-16.0,-97.0,6.0,-2.707614885624187,24,mni152_2mm
12183390,47.0,5.0,32.0,3.627845677603349,51,mni152_2mm
12183390,-26.0,11.0,12.0,4.761095861796881,50,mni152_2mm
12183390,34.0,-4.0,44.0,-3.561824613237388,57,mni152_2mm
12183390,32.0,14.0,12.0,-3.836317348675701,66,mni152_2mm
12183390,23.0,-58.0,-9.0,4.645135719476304,85,mni152_2mm
12183390,-29.0,14.0,12.0,3.145733152590952,35,mni152_2mm
12183390,-2.0,5.0,47.0,-2.9094421490155637,40,mni152_2mm
12183390,8.0,-79.0,-12.0,-5.633593051446102,50,mni152_2mm
12183390,-26.0,-67.0,44.0,2.2349421881607445,20,mni152_2mm
12183390,8.0,-67.0,44.0,3.038851481826025,24,mni152_2mm
12183390,37.0,-73.0,0.0,3.3937112500393294,30,mni152_2mm
12183390,10.0,-22.0,15.0,5.103415155480184,48,mni152_2mm
12183390,37.0,32.0,30.0,-4.223617822095586,51,mni152_2mm
12183390,34.0,-73.0,32.0,4.047903800088638,82,mni152_2mm
12183390,53.0,5.0,35.0,-6.56958431870689,49,mni152_2mm
12183390,-34.0,-46.0,47.0,4.412363993760751,43,mni152_2mm
12183390,-40.0,-1.0,32.0,4.652188567817577,63,mni152_2mm
12183390,-32.0,-7.0,44.0,-3.9193408908587646,77,mni152_2mm
12183390,31.0,17.0,15.0,3.4161168720289727,46,mni152_2mm
12194878,2.1636164402411895,3.546448409647687,-1.044360621991737,-3.865251190773302,36,mni152_2mm
12194878,-49.015126458836725,20.899152074243087,21.50746020580231,1.96,66,mni152_2mm
12194878,10.746821927983946,12.742226664422136,7.0074632418615135,3.858416831962991,114,mni152_2mm
12194878,3.2494186386445043,8.125130039961688,3.0199857354933,3.0489374332189993,47,mni152_2mm
12194878,5.39952051472535,11.5671443864777,6.052231159624407,-6.270848266148596,55,mni152_2mm
12194878,25.695142709581656,-91.6479527139158,-36.82417076594426,5.5337427058799085,38,mni152_2mm
12397138,-30.0,-63.0,48.0,5.250902808451141,34,mni152_2mm
12397138,-42.0,48.0,24.0,2.1114992850690606,75,mni152_2mm
12397138,-66.0,-33.0,9.0,-3.0698064417225717,39,mni152_2mm
12397138,-18.0,-57.0,-3.0,3.750569830064846,37,mni152_2mm
12397138,-42.0,-36.0,15.0,4.930681770631573,41,mni152_2mm
12397138,-63.0,-36.0,6.0,-5.450857084764774,25,mni152_2mm
12397138,-57.0,-33.0,9.0,-4.527495517411903,31,mni152_2mm
12397138,6.0,-60.0,-3.0,-2.0688854550413156,38,mni152_2mm
12397138,-18.0,-81.0,15.0,2.7524109320695658,41,mni152_2mm
12397138,-48.0,33.0,21.0,1.96,37,mni152_2mm
12397138,-45.0,33.0,36.0,-5.929916919226714,31,mni152_2mm
12397138,-9.0,-78.0,6.0,7.194310947753729,68,mni152_2mm
12397138,27.0,-54.0,3.0,1.96,77,mni152_2mm
12397138,-39.0,51.0,24.0,3.6061133326865287,59,mni152_2mm
12397138,-9.0,6.0,69.0,2.250770930173697,52,mni152_2mm
12397138,9.0,-60.0,6.0,4.107941165739638,41,mni152_2mm
12397138,-63.0,-36.0,6.0,6.3248065524963515,62,mni152_2mm
12397138,-39.0,27.0,3.0,3.0077793453632435,29,mni152_2mm
12397138,-30.0,-54.0,0.0,3.204853406858445,53,mni152_2mm
12397138,-3.0,15.0,60.0,3.526486167769979,68,mni152_2mm
12397138,-54.0,-42.0,3.0,1.980103537113092,47,mni152_2mm
12397138,-51.0,12.0,21.0,-3.7259703661489714,42,mni152_2mm
12397138,-45.0,6.0,30.0,2.009968222349936,42,mni152_2mm
12397138,-42.0,9.0,39.0,-4.833847723924195,60,mni152_2mm
12397138,3.0,-75.0,3.0,-1.96,44,mni152_2mm
12397138,-45.0,33.0,36.0,4.670485385454266,46,mni152_2mm
12397138,-39.0,21.0,9.0,3.582818530400579,42,mni152_2mm
12397138,33.0,-54.0,48.0,5.619001704888751,54,mni152_2mm
12397138,39.0,-51.0,57.0,-4.420659192413782,31,mni152_2mm
12397138,-33.0,-60.0,48.0,2.8537303735762736,59,mni152_2mm
12397138,-33.0,-51.0,48.0,-3.964294427861792,22,mni152_2mm
12397138,15.0,-63.0,6.0,2.063290347299399,48,mni152_2mm
12397138,-54.0,3.0,30.0,2.6209873274840976,34,mni152_2mm
12397138,-33.0,60.0,12.0,4.889256207229972,41,mni152_2mm
12397138,-42.0,6.0,30.0,4.030730111903617,68,mni152_2mm
12397138,-45.0,33.0,0.0,4.366052447320795,41,mni152_2mm
12397138,6.0,18.0,48.0,-2.8877165511466485,42,mni152_2mm
12397138,3.0,18.0,51.0,-1.96,43,mni152_2mm
12397138,27.0,57.0,27.0,-6.447151968113655,29,mni152_2mm
12397138,-9.0,-60.0,6.0,-4.372661272501766,39,mni152_2mm
12397138,-51.0,30.0,30.0,1.96,72,mni152_2mm
12397138,36.0,-42.0,48.0,-5.108692559170403,22,mni152_2mm
12397138,-48.0,33.0,21.0,-2.839607940258427,44,mni152_2mm
12397138,-54.0,27.0,3.0,3.854207241387835,28,mni152_2mm
12397138,-57.0,15.0,15.0,4.929511936060352,32,mni152_2mm
12397138,-42.0,12.0,39.0,-4.622537978083756,41,mni152_2mm
12397138,27.0,-45.0,-3.0,7.626422800282496,40,mni152_2mm
12397138,-63.0,-45.0,21.0,-2.0635828601070294,58,mni152_2mm
12397138,24.0,-51.0,3.0,3.0226963132588356,32,mni152_2mm
12397138,-6.0,9.0,63.0,2.834878778911779,48,mni152_2mm
12397138,-51.0,24.0,36.0,4.448600067432466,46,mni152_2mm
12397138,-51.0,27.0,30.0,-1.96,36,mni152_2mm
12397138,-45.0,-66.0,24.0,3.314262344911928,34,mni152_2mm
12397138,-45.0,21.0,21.0,1.96,33,mni152_2mm
12397138,-21.0,-54.0,3.0,3.862335191308071,28,mni152_2mm
12397138,-30.0,-33.0,48.0,-2.686153208142804,46,mni152_2mm
12397138,-3.0,3.0,63.0,1.96,38,mni152_2mm
12397138,-9.0,-66.0,15.0,2.572977391441669,45,mni152_2mm
12397138,-48.0,45.0,18.0,1.96,39,mni152_2mm
12397138,39.0,33.0,0.0,6.827970355380286,45,mni152_2mm
12397138,3.0,-75.0,3.0,1.96,53,mni152_2mm
12397138,24.0,-51.0,6.0,4.090438121962784,51,mni152_2mm
12397138,21.0,-84.0,15.0,-5.463612086986139,40,mni152_2mm
12397138,-9.0,18.0,45.0,3.3300366445762957,26,mni152_2mm
12397138,33.0,-45.0,48.0,6.585542373456886,36,mni152_2mm
12397138,-63.0,-36.0,3.0,1.96,37,mni152_2mm
12397138,-6.0,-69.0,12.0,5.146541391413502,48,mni152_2mm
12397138,12.0,-60.0,6.0,6.771230178150165,35,mni152_2mm
12397138,15.0,-60.0,0.0,-1.96,42,mni152_2mm
12397138,-6.0,-63.0,9.0,2.281680746376966,75,mni152_2mm
12397138,12.0,-75.0,12.0,-1.96,63,mni152_2mm
12397138,-18.0,-78.0,18.0,5.905804588165315,56,mni152_2mm
12397138,24.0,-54.0,3.0,3.6610945334359255,57,mni152_2mm
12397138,18.0,-75.0,12.0,-4.430536155650488,57,mni152_2mm
12397138,-57.0,-36.0,6.0,-1.96,40,mni152_2mm
12397138,-36.0,-45.0,48.0,4.158950055108387,38,mni152_2mm
12397138,18.0,-75.0,12.0,2.007629486057402,32,mni152_2mm
12397138,-30.0,-54.0,3.0,2.58583905649118,48,mni152_2mm
12397138,9.0,30.0,51.0,4.694945719003498,26,mni152_2mm
12397138,6.0,-57.0,-3.0,6.610564147234707,55,mni152_2mm
12397138,-42.0,9.0,36.0,3.370495348100371,28,mni152_2mm
12397138,-57.0,18.0,30.0,3.1562782355405656,63,mni152_2mm
12397138,-57.0,6.0,39.0,-2.891228660744774,38,mni152_2mm
12397138,51.0,24.0,24.0,1.96,50,mni152_2mm
12397138,-36.0,9.0,33.0,5.568287559942667,48,mni152_2mm
12397138,-12.0,-57.0,6.0,3.599960003252636,32,mni152_2mm
12397138,39.0,-45.0,54.0,-4.610879972535946,48,mni152_2mm
12397138,21.0,-60.0,-3.0,5.101989566755234,49,mni152_2mm
12397138,-42.0,54.0,18.0,5.690622766904728,26,mni152_2mm
12397138,-30.0,-54.0,0.0,-3.4454204581689596,19,mni152_2mm
12397138,3.0,18.0,51.0,3.864136603840655,42,mni152_2mm
12397138,-54.0,-6.0,24.0,1.96,45,mni152_2mm
12397138,-36.0,33.0,36.0,-4.915740514090954,45,mni152_2mm
12397138,15.0,-42.0,3.0,4.5128222979893495,37,mni152_2mm
12397138,-3.0,6.0,66.0,-4.909647779724144,54,mni152_2mm
12397138,-51.0,6.0,30.0,2.867034703861538,30,mni152_2mm
12397138,-36.0,42.0,21.0,2.886047167649057,30,mni152_2mm
12397138,-6.0,0.0,45.0,5.238994397496049,42,mni152_2mm
12397138,3.0,30.0,51.0,-4.723305278826557,18,mni152_2mm
